diagnostics_Versions_PyRadiomics,diagnostics_Versions_Numpy,diagnostics_Versions_SimpleITK,diagnostics_Versions_PyWavelet,diagnostics_Versions_Python,diagnostics_Configuration_Settings,diagnostics_Configuration_EnabledImageTypes,diagnostics_Image-original_Hash,diagnostics_Image-original_Dimensionality,diagnostics_Image-original_Spacing,diagnostics_Image-original_Size,diagnostics_Image-original_Mean,diagnostics_Image-original_Minimum,diagnostics_Image-original_Maximum,diagnostics_Mask-original_Hash,diagnostics_Mask-original_Spacing,diagnostics_Mask-original_Size,diagnostics_Mask-original_BoundingBox,diagnostics_Mask-original_VoxelNum,diagnostics_Mask-original_VolumeNum,diagnostics_Mask-original_CenterOfMassIndex,diagnostics_Mask-original_CenterOfMass,original_firstorder_10Percentile,original_firstorder_90Percentile,original_firstorder_Energy,original_firstorder_Entropy,original_firstorder_InterquartileRange,original_firstorder_Kurtosis,original_firstorder_Maximum,original_firstorder_MeanAbsoluteDeviation,original_firstorder_Mean,original_firstorder_Median,original_firstorder_Minimum,original_firstorder_Range,original_firstorder_RobustMeanAbsoluteDeviation,original_firstorder_RootMeanSquared,original_firstorder_Skewness,original_firstorder_TotalEnergy,original_firstorder_Uniformity,original_firstorder_Variance,original_glcm_Autocorrelation,original_glcm_ClusterProminence,original_glcm_ClusterShade,original_glcm_ClusterTendency,original_glcm_Contrast,original_glcm_Correlation,original_glcm_DifferenceAverage,original_glcm_DifferenceEntropy,original_glcm_DifferenceVariance,original_glcm_Id,original_glcm_Idm,original_glcm_Idmn,original_glcm_Idn,original_glcm_Imc1,original_glcm_Imc2,original_glcm_InverseVariance,original_glcm_JointAverage,original_glcm_JointEnergy,original_glcm_JointEntropy,original_glcm_MCC,original_glcm_MaximumProbability,original_glcm_SumAverage,original_glcm_SumEntropy,original_glcm_SumSquares,original_gldm_DependenceEntropy,original_gldm_DependenceNonUniformity,original_gldm_DependenceNonUniformityNormalized,original_gldm_DependenceVariance,original_gldm_GrayLevelNonUniformity,original_gldm_GrayLevelVariance,original_gldm_HighGrayLevelEmphasis,original_gldm_LargeDependenceEmphasis,original_gldm_LargeDependenceHighGrayLevelEmphasis,original_gldm_LargeDependenceLowGrayLevelEmphasis,original_gldm_LowGrayLevelEmphasis,original_gldm_SmallDependenceEmphasis,original_gldm_SmallDependenceHighGrayLevelEmphasis,original_gldm_SmallDependenceLowGrayLevelEmphasis,original_glrlm_GrayLevelNonUniformity,original_glrlm_GrayLevelNonUniformityNormalized,original_glrlm_GrayLevelVariance,original_glrlm_HighGrayLevelRunEmphasis,original_glrlm_LongRunEmphasis,original_glrlm_LongRunHighGrayLevelEmphasis,original_glrlm_LongRunLowGrayLevelEmphasis,original_glrlm_LowGrayLevelRunEmphasis,original_glrlm_RunEntropy,original_glrlm_RunLengthNonUniformity,original_glrlm_RunLengthNonUniformityNormalized,original_glrlm_RunPercentage,original_glrlm_RunVariance,original_glrlm_ShortRunEmphasis,original_glrlm_ShortRunHighGrayLevelEmphasis,original_glrlm_ShortRunLowGrayLevelEmphasis,original_glszm_GrayLevelNonUniformity,original_glszm_GrayLevelNonUniformityNormalized,original_glszm_GrayLevelVariance,original_glszm_HighGrayLevelZoneEmphasis,original_glszm_LargeAreaEmphasis,original_glszm_LargeAreaHighGrayLevelEmphasis,original_glszm_LargeAreaLowGrayLevelEmphasis,original_glszm_LowGrayLevelZoneEmphasis,original_glszm_SizeZoneNonUniformity,original_glszm_SizeZoneNonUniformityNormalized,original_glszm_SmallAreaEmphasis,original_glszm_SmallAreaHighGrayLevelEmphasis,original_glszm_SmallAreaLowGrayLevelEmphasis,original_glszm_ZoneEntropy,original_glszm_ZonePercentage,original_glszm_ZoneVariance,original_ngtdm_Busyness,original_ngtdm_Coarseness,original_ngtdm_Complexity,original_ngtdm_Contrast,original_ngtdm_Strength,label
v3.0.1,1.26.4,2.5.5,1.8.0,3.10.20,"{'minimumROIDimensions': 2, 'minimumROISize': None, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 5, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'additionalInfo': True}",{'Original': {}},448bb29066b28941a46753c3a5fbf4e73b22c30e,2D,"(1.0, 1.0)","(512, 512)",34.145042419433594,0.0,255.0,d8229b53c987e3f1e9337c3064b6469ae2c35ea0,"(1.0, 1.0)","(512, 512)","(18, 154, 479, 314)",70373,13,"(258.6901794722408, 280.34945220468074)","(258.6901794722408, 280.34945220468074)",47.20000000000073,196.0,1358161004.0,2.8308391429596322,51.0,3.4268677781908736,255.0,40.100198190614705,127.19250280647407,131.0,1.0,254.0,23.934670334441158,138.9225017699354,0.4056818459790297,1358161004.0,0.18706537205169635,3121.5287278427904,36.52409402312104,1366.7955070078515,44.35763033536942,19.287807362364944,1.4711901600371982,0.8581893918370749,0.6970778307479044,1.5749036229227067,0.9619672709829628,0.7312353170779495,0.7143608420723833,0.989169072526484,0.9461054058264623,-0.3589116193841402,0.9241083624877023,0.384694100388697,5.663031992662084,0.08390817095417986,4.6029588442805105,0.873820228571518,0.23324505780616933,11.326063985324168,3.6368312700955894,5.189749380600537,5.664933849513322,8200.03406135876,0.11652244555950095,5.573451776622964,13164.351427394029,5.271907947288126,36.932658832222586,30.869893282935216,1323.4470322424793,1.829865425244527,0.0741941223958817,0.1248796568645589,4.209028157561295,0.014054954443017138,5271.620586634212,0.15031756750229694,4.598354830482844,33.06749572723614,9.768716227182402,440.8050307089515,0.5601897048559243,0.08656200266199318,4.829346299540898,14847.558597645895,0.4111394348978304,0.4963054012192176,5.212990151763284,0.6595866616227624,21.002555792971737,0.06235305666351981,1100.2427184466019,0.1256702134148032,5.567989234184855,33.43746430611079,9441.191661907482,353859.8442033124,390.67612753470604,0.11958402287456062,2423.0838378069675,0.2767657153406016,0.5418778509244564,18.654701454279756,0.07626368073056473,5.946685957847936,0.12440850894519205,9376.581648681784,85.05684485654292,0.00017491654138011788,26.43143882213233,0.05410476238931063,0.00853537400031423,benign
v3.0.1,1.26.4,2.5.5,1.8.0,3.10.20,"{'minimumROIDimensions': 2, 'minimumROISize': None, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 5, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'additionalInfo': True}",{'Original': {}},6d7e2dda0bb28a2b40aeca9ef0e6ce3f6cb02631,2D,"(1.0, 1.0)","(512, 512)",33.24397659301758,0.0,255.0,673c55db827327b70fdb9902b58f034c66daf826,"(1.0, 1.0)","(512, 512)","(18, 150, 478, 318)",69006,14,"(258.0557632669623, 281.29374257310957)","(258.0557632669623, 281.29374257310957)",46.0,193.0,1315355173.0,2.7621048825145005,53.0,3.429488797052404,255.0,40.13353896637859,126.28914876967221,133.0,1.0,254.0,24.583706073434193,138.06324974783675,0.38467559266502993,1315355173.0,0.20664485037275296,3112.511833965144,35.95025542185865,1340.605139617308,42.38436371320267,18.993578895136864,1.504670461955178,0.8529436375960143,0.6315902686021018,1.4962633376019208,1.0928958500281263,0.7612525703847821,0.7484607592731258,0.989428726447264,0.9518405612120392,-0.39494171319261645,0.9373975095477729,0.3554792721473471,5.619432392185535,0.10900880838058098,4.381596115529535,0.8701962225568579,0.28879529238980317,11.238864784371073,3.5526507937679788,5.124562339273011,5.554773386979908,7990.905080717619,0.11580014898295247,5.885039578107099,14259.73454482219,5.2428973503989855,36.41739848708808,35.298756629858275,1427.2901631742168,2.0663929311182345,0.07537997955794908,0.11396424364870043,3.8894256750417155,0.01400228321031678,4409.970692251682,0.14296150310404898,5.025154772268034,33.102112146828475,12.4228776842823,521.780445295748,0.724849251823457,0.09247720097586985,5.008158077354539,12002.179474892931,0.38191975777336795,0.44706982001565077,7.126184422721941,0.638128462294475,20.36333491674729,0.06691807595080655,949.9716821088347,0.12396863918946036,6.148407240276566,34.10452825264257,25131.20762103615,906081.7140806472,844.9788468971424,0.13160855621110362,2377.306929401018,0.31023188430132037,0.5767965155086892,20.387434835013977,0.08710216189723753,5.790160983234243,0.11104831463930673,25050.115986103843,73.7387644873186,0.0001961211444414138,24.393753130778485,0.04991596301567898,0.009386186792932228,benign
v3.0.1,1.26.4,2.5.5,1.8.0,3.10.20,"{'minimumROIDimensions': 2, 'minimumROISize': None, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 5, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'additionalInfo': True}",{'Original': {}},cf7250370a042a65dec0d58b5f153a5be7706dff,2D,"(1.0, 1.0)","(512, 512)",32.867042541503906,0.0,255.0,c3e68a602bbdb043134c8cc17226b9a96521d647,"(1.0, 1.0)","(512, 512)","(18, 149, 478, 319)",68561,15,"(258.1871180408687, 281.25962281763685)","(258.1871180408687, 281.25962281763685)",45.0,191.0,1297936298.0,2.7703681651416354,53.0,3.437025442999476,255.0,40.32326086166028,125.66762445121863,131.0,1.0,254.0,24.995864389588515,137.59039496458786,0.4104089200693127,1297936298.0,0.20186054947305643,3138.764951298762,35.76398772625452,1369.8263896052708,44.988180166676656,19.238497200482712,1.4565046095283407,0.8590083638314906,0.6372786549504602,1.5031487630018743,1.0368221488278437,0.7565492579573845,0.7434334029445131,0.9896073040324143,0.9511573064680049,-0.38834349091759623,0.9350822956723746,0.3630326010414888,5.59629166740388,0.10295553892479806,4.413885764016387,0.872430986434892,0.2756734083254128,11.192583334807761,3.5734547975004114,5.173750452502764,5.580938015257676,7912.874855967679,0.11541364414124179,5.828441146934957,13839.761132422223,5.292749483987742,36.21605577514914,34.46774405274135,1393.1239480170943,2.0872727124372887,0.07595995836512415,0.1162283754728439,3.938668588480749,0.014081016924528128,4553.567361944905,0.14547664218671086,4.943793739277016,32.87395909469834,11.705285911329536,491.72148396028905,0.6987904180794587,0.09129828915337257,4.967219719080779,12329.670793321855,0.3865461613882111,0.4560537331719199,6.57172223678704,0.6421625319045579,20.32637940235093,0.06569389178598532,962.199589005908,0.123580733239906,6.076705546632105,33.71410223478038,19312.54700744927,688336.8105574107,737.7283384847165,0.13035252000122105,2391.776778833804,0.3071894141836378,0.5736465456566038,20.182538109079566,0.0855243146814451,5.803350570475064,0.11356310438879247,19235.00706255882,75.52689426873731,0.00019230511105174198,24.960677819191943,0.0507671815281453,0.009419084015384984,benign
v3.0.1,1.26.4,2.5.5,1.8.0,3.10.20,"{'minimumROIDimensions': 2, 'minimumROISize': None, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 5, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'additionalInfo': True}",{'Original': {}},99445529dfc77b28e46c7fd10ca47744c823b121,2D,"(1.0, 1.0)","(512, 512)",41.308494567871094,0.0,255.0,1a1cf1a3f62acfacd330cc52da4f9dd601f7d0e9,"(1.0, 1.0)","(512, 512)","(3, 94, 509, 374)",85626,5,"(257.59139747273025, 269.6909700324668)","(257.59139747273025, 269.6909700324668)",50.0,212.0,1661951576.0,3.050104583831937,62.0,3.1437891207528037,255.0,43.81570067442359,126.4659566019667,126.0,1.0,254.0,27.566509160537706,139.31771876864448,0.43280182814257123,1661951576.0,0.14367433996065612,3415.788583648596,36.71762538620568,1489.0752103705368,55.632275311952405,20.89866986284482,1.6798192930934068,0.8510700104530536,0.8456638257060171,1.696804200592783,0.9339241044793619,0.6729964447680239,0.6491081815826593,0.9873255927099025,0.9342221897521946,-0.3146728730613343,0.9144626600225234,0.4445328442438968,5.649149059395001,0.04551658003955976,5.1080408967615,0.8881387683631149,0.11090829533146337,11.298298118790003,3.9033193433317503,5.644622288984556,5.774060830180783,11946.298670964426,0.1395171871973983,4.267284276948625,12302.259033471142,5.766242773821001,37.135321047345435,22.388947282367504,1111.8623899282927,1.4575600482445144,0.08430438899763543,0.1501928129583848,4.919146023376594,0.01667197611675606,7265.675148328755,0.14290445814057137,4.493531447331008,32.16008162540585,5.803580244473382,342.719851066318,0.3538379926253056,0.09372645415917555,4.588963761924008,24438.73023365826,0.47035495035902763,0.5928806670870997,2.753608672698296,0.7063343783291924,22.073419252734027,0.0699438830306649,1616.0106327608,0.12015842313635215,5.335374670019756,32.552903561603095,1233.950777009443,75385.19867648152,39.64926735077057,0.11536474024255769,3261.127146999777,0.24248101323516819,0.5037680989776153,16.79452857270231,0.06530313918980298,6.2246602697709355,0.15706677878214562,1193.4156698116512,121.06444433232622,0.00014455460616447376,28.370159366985412,0.06590569397609453,0.006509085685516849,benign
v3.0.1,1.26.4,2.5.5,1.8.0,3.10.20,"{'minimumROIDimensions': 2, 'minimumROISize': None, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 5, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'additionalInfo': True}",{'Original': {}},f3f50b21ecd1f4a51a09ac9c6f1080d4b2c686de,2D,"(1.0, 1.0)","(512, 512)",32.46218490600586,0.0,255.0,417e3954cca1fc62d8bd683c6499c3448253fa03,"(1.0, 1.0)","(512, 512)","(18, 148, 478, 320)",67979,20,"(258.2117565718825, 281.15512143456067)","(258.2117565718825, 281.15512143456067)",46.0,190.0,1277407035.0,2.784282956447435,53.0,3.4708166023017073,255.0,40.15929054791473,125.18229159004987,130.0,1.0,254.0,24.343117555177102,137.08100064729376,0.4294296004925886,1277407035.0,0.1970835295515923,3120.594610727079,35.55596567580304,1364.3390646923895,45.903703648921955,19.186107687418364,1.4057171060971951,0.8633062073303985,0.6503299923883072,1.5204624345837696,0.9671789124691782,0.7483091779516859,0.7340838615966925,0.9898047304210035,0.9498123730410318,-0.3787416288876323,0.9314929564588884,0.3721261696130911,5.577711312854458,0.09592708150215155,4.464895329488208,0.8756381028650808,0.25956703411592325,11.155422625708914,3.592446560053766,5.147956198378891,5.6055800233707895,7856.054943438415,0.11556590922841488,5.703280783903981,13397.541255387694,5.256508153366331,35.98680474852528,33.12436193530355,1335.2685535238825,2.035757620191155,0.07619081855581482,0.11948759932923722,4.024953002132427,0.014683098405089275,4752.543921762167,0.14817100190143345,4.831202955733999,32.77476838540546,10.868581844703726,454.7838501631638,0.6709875601645424,0.0904279285876142,4.917822841336669,12857.23392692289,0.39187823078728495,0.4704357227967461,5.93431670370326,0.6454091186990909,20.371953434344086,0.0653753480229302,988.4132563394427,0.12407899276166741,5.982561099964832,33.6790107958825,13219.143986944515,470315.0224704996,551.9062132135916,0.13133270351428925,2403.816972131559,0.3017595998156615,0.5682157594880726,19.801916045972902,0.08792517253030328,5.822788993690118,0.11718324776769297,13146.320924388732,78.48092277833797,0.00018699408487697663,25.389740652388504,0.050933109069720664,0.009391386699627,benign
v3.0.1,1.26.4,2.5.5,1.8.0,3.10.20,"{'minimumROIDimensions': 2, 'minimumROISize': None, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 5, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'additionalInfo': True}",{'Original': {}},4f7bab220fc50a9532340f48cb1df10fbd520c18,2D,"(1.0, 1.0)","(512, 512)",32.14092254638672,0.0,255.0,b20efcb192be08c76ca2755c17cca55ee7b6ea89,"(1.0, 1.0)","(512, 512)","(18, 147, 478, 321)",67499,20,"(258.26638913169086, 281.18466940250966)","(258.26638913169086, 281.18466940250966)",45.0,191.0,1262842040.0,2.792483915788524,52.0,3.4801101130322607,255.0,40.21578448080968,124.82481221944029,130.0,1.0,254.0,24.8039897711903,136.78102256543644,0.44676303321556526,1262842040.0,0.19448356610961676,3127.814388427901,35.42610137065719,1386.4166544111804,47.439251352794855,19.314463131634703,1.4200640771697348,0.8628931376364357,0.6639627232273114,1.5351414427862373,0.9613414896206045,0.742795195972888,0.7277948888571675,0.9896612917465322,0.9487010906691363,-0.37331924982794956,0.9292748252999992,0.3770980283344362,5.563497007075011,0.09264756921439525,4.4937095383369945,0.8752313836486925,0.2518781855087142,11.12699401415002,3.597566537369512,5.183631802201107,5.610112410683886,7803.905050445192,0.11561512097135057,5.660729047519492,13127.44622883302,5.287724807365985,35.845612527593005,32.32061215721714,1309.2711447577,2.0119181760291203,0.07724109621175573,0.12180775578084857,4.0652450211779785,0.014917920184640856,4854.49695359199,0.1493212470090934,4.777296829512968,32.52068758075496,10.495266790830476,441.6993553083789,0.6501644722634143,0.09122241209997375,4.877865791513667,13314.803473879072,0.3993189732251185,0.4795848827390035,5.6748021395441395,0.651082202125807,20.376414841069074,0.06591233778824146,1002.9749192947604,0.12453127878007951,5.909244583170873,33.2590017382667,13359.630370002484,480060.9283585796,566.5279945781001,0.13160688450207916,2397.760119195431,0.2977104692321121,0.5642595897178124,19.47829044490703,0.08725943655817389,5.836735066173602,0.11932028622646261,13289.392484776059,78.9308211567898,0.00018663869925708806,25.765705272395078,0.05192664740049749,0.009359861044568301,benign
v3.0.1,1.26.4,2.5.5,1.8.0,3.10.20,"{'minimumROIDimensions': 2, 'minimumROISize': None, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 5, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'additionalInfo': True}",{'Original': {}},310ad9f25217a36af4e2dbaf6598d1d35ee84b13,2D,"(1.0, 1.0)","(512, 512)",31.950706481933594,0.0,255.0,4b194a38c4a51b1f5277e19b44ba01263153e296,"(1.0, 1.0)","(512, 512)","(18, 147, 477, 321)",67104,24,"(258.3179244158321, 281.45197007629946)","(258.3179244158321, 281.45197007629946)",45.0,191.0,1255928672.0,2.794730293669456,52.0,3.480993476357756,255.0,40.2635470958225,124.81649380066762,130.0,1.0,254.0,24.779799460296843,136.80698857178007,0.4540295974965715,1255928672.0,0.193083006201777,3136.994997387062,35.435170068501876,1395.7316056872178,48.265286059207085,19.373908724825426,1.433468271825765,0.8620846674224296,0.6738162355718547,1.5454692339710958,0.9601441450309982,0.7390189088672691,0.723675985669752,0.9895274491026413,0.9479176092829538,-0.36840196079817145,0.9271413492075304,0.3816633817729015,5.563277637366367,0.08998774147958086,4.512727269480767,0.8752449783154609,0.24466567247097853,11.126555274732732,3.604251478094345,5.2018442491627965,5.61366440065733,7791.093884120171,0.11610476102944939,5.57390515979836,12956.642048164043,5.301224700718295,35.85409215546018,31.698885312350978,1285.8552247257987,1.9978469712286255,0.077337535966393,0.12237419291541216,4.09386931498127,0.014620701669565696,4953.961786173385,0.15114574658792324,4.7423055434733445,32.60975721086967,10.074585232577025,427.4103804724314,0.6299869278046388,0.09010108184861801,4.84889360778342,13561.807960727256,0.4030260451816688,0.48609248330948973,5.360037469103007,0.6534636076763805,20.54159378393277,0.06485444683736204,1006.7801869158878,0.12545547500509505,5.815207756135907,33.39439252336449,11961.83925233645,431557.8049844237,520.0934760691865,0.12723467107071643,2347.740186915888,0.2925532943197368,0.5588982726858501,19.363596401945316,0.0836124276815052,5.861307961948694,0.11959048640915594,11891.918396506246,80.01463539332964,0.00018415069566905435,26.165018569073016,0.05263951687162422,0.009319528039517813,benign
v3.0.1,1.26.4,2.5.5,1.8.0,3.10.20,"{'minimumROIDimensions': 2, 'minimumROISize': None, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 5, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'additionalInfo': True}",{'Original': {}},7c8495854442e1a9227eaf95d66d7f00de8f4467,2D,"(1.0, 1.0)","(512, 512)",31.959171295166016,0.0,255.0,4205ccfa0ebecfa583de2f938fd8614165eb6aad,"(1.0, 1.0)","(512, 512)","(18, 146, 477, 322)",66754,21,"(258.5738532522396, 281.7111933367289)","(258.5738532522396, 281.7111933367289)",46.0,196.0,1261511603.0,2.790121104070056,52.0,3.473082028509067,255.0,40.159325788265754,125.50416454444678,130.0,1.0,254.0,24.297662024688922,137.4696976526745,0.45992156935064543,1261511603.0,0.19446668915014137,3146.6224547181687,35.788974857340804,1393.773207615508,48.74026438016455,19.39418060591412,1.4620722734161926,0.8596825375284102,0.6738557748468013,1.5513149382594176,0.9890791354136077,0.7411182687216199,0.7256185594343542,0.989362810506903,0.9480527999277779,-0.36779633900474756,0.9267238225256299,0.37550344103886363,5.595171673260905,0.09153486857054793,4.506140308557308,0.8729659099981412,0.24832065345835186,11.19034334652181,3.596082950027796,5.214063219832578,5.613241037109312,7721.710099769302,0.11567411840143366,5.6345228326737615,12981.429367528537,5.31590467036464,36.19865476226144,32.15037301135512,1312.0133475147557,1.9865610440079515,0.07550872500702673,0.1234334095652911,4.143668729390614,0.014756544631625276,4862.728645615631,0.15068445127328667,4.772763659928549,32.93154524030403,10.356766432190136,441.28791602472944,0.6413921110588672,0.0883947039448707,4.86933937505211,13185.732627104357,0.39839662380940544,0.48133070677412587,5.563024582521308,0.6502056001185318,20.59680633354147,0.06385452926577947,1000.5516040785874,0.1244157677292449,5.904578431525959,33.45859238995275,11781.101467296692,417635.3022879881,511.5616281054218,0.1283116764142085,2460.129072370057,0.30591010598981067,0.5731298434340313,19.781712860500786,0.08609263643516699,5.824242789004494,0.12047218144231057,11712.200320364842,79.54570972057465,0.000183914255972644,26.200377798322894,0.0529350676212195,0.009334325186055127,benign
v3.0.1,1.26.4,2.5.5,1.8.0,3.10.20,"{'minimumROIDimensions': 2, 'minimumROISize': None, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 5, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'additionalInfo': True}",{'Original': {}},8443e1110ed9981846aeb1dc2770f251eb48518a,2D,"(1.0, 1.0)","(512, 512)",32.076683044433594,0.0,255.0,b4008c96e8cca51ec58219bfa49d0008e0f18396,"(1.0, 1.0)","(512, 512)","(19, 145, 476, 323)",66379,24,"(258.75522379065666, 281.91693155968)","(258.75522379065666, 281.91693155968)",47.0,208.0,1277150050.0,2.786879242322329,50.0,3.4374486503617288,255.0,40.27681601339597,126.67726238720077,130.0,1.0,254.0,24.238657283284837,138.709309442263,0.4742408833573254,1277150050.0,0.1935874315614297,3193.1437200337614,36.42905185018172,1437.443245475572,51.88684162652809,19.82137008901117,1.4532394785327518,0.8632593883738293,0.6696235171337566,1.5487348077446712,0.9873128464260148,0.7428823894791226,0.7275377286974076,0.9894170576908672,0.9483858970928241,-0.3706155017694907,0.9280945663316599,0.3731780756790293,5.642430003272032,0.0908077133534397,4.491867517630688,0.8762395732559985,0.24481029981936803,11.284860006544061,3.594084635793306,5.31865239188598,5.611489572359751,7664.487157082813,0.1154655411663751,5.686168616053693,12850.140119616144,5.41857997855513,36.83219090374968,32.450217689329456,1363.9655613974298,1.9492421397905109,0.07321377470182408,0.1228441611134054,4.145428476061469,0.014299991936347779,4851.931244906738,0.15221377649073312,4.7213486182794915,33.10803930408799,10.449346881547145,467.63364578655916,0.6154131728839084,0.0856242875439672,4.866971262479168,13009.647169076918,0.3984729362696872,0.47832522333870653,5.634801315256871,0.6507191283864056,20.689843808773045,0.061570988744382424,986.3200401304239,0.12369200402939853,5.850243618446683,33.617883120140455,11673.794206170052,428573.5186857286,468.0885523506774,0.1244632230233985,2427.9107098068725,0.3044783935047495,0.5713308915608765,19.77079671099189,0.0842361968197055,5.81806126314059,0.12012835384684915,11604.498081408798,77.49395752485964,0.0001858504834888016,26.05422753810615,0.05349010454075948,0.009507429481007197,benign
v3.0.1,1.26.4,2.5.5,1.8.0,3.10.20,"{'minimumROIDimensions': 2, 'minimumROISize': None, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 5, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'additionalInfo': True}",{'Original': {}},22b8512afed5fea778ff90bbad2ddeea274eb3fb,2D,"(1.0, 1.0)","(512, 512)",32.047550201416016,0.0,255.0,afc3411f0b8c0973a7f80ccb8d3726b904e09283,"(1.0, 1.0)","(512, 512)","(19, 144, 477, 324)",66043,26,"(258.8977332949745, 282.0047847614433)","(258.8977332949745, 282.0047847614433)",48.0,214.0,1281246457.0,2.780829609492862,51.0,3.413031668163807,255.0,40.39725078650576,127.20610814166528,131.0,1.0,254.0,24.019406030561267,139.2845490038494,0.4754554509122087,1281246457.0,0.194692429014374,3218.7916426566885,36.67182411253041,1446.1794436943137,53.3012346316755,19.91076483360341,1.4558095039236847,0.8636093363517284,0.6659614317245559,1.5454743161702695,0.9953356479190331,0.744716130094689,0.7295043229733884,0.989422143494973,0.9487126609772465,-0.3721631491521844,0.9284750409172281,0.3705035741414728,5.661985603162536,0.09223326471969662,4.4759131544577615,0.8772476951535706,0.24792805099087295,11.323971206325075,3.579765538677796,5.3416435843817744,5.597815382903576,7613.457520100541,0.11528031010251716,5.738588512615297,12858.072089396303,5.446202345147109,37.08361219205669,32.76463819026998,1393.7734052056994,1.925138947850487,0.07179271956629264,0.12216046098019459,4.112228667304325,0.014320116676783269,4806.565963458269,0.1525825518224612,4.697421615389602,33.101112915105624,10.699719579074149,486.3680487711701,0.6238245333626125,0.08451482876473511,4.866661863843646,12834.951314435655,0.3978951697450387,0.4751676937752677,5.83496525992329,0.6502046973700777,20.591627352673196,0.061381554283860974,976.8308609103589,0.1238532852682083,5.8107493655349804,33.40154684924559,12373.190693546341,474642.85647267656,469.1959008264573,0.12455932740816196,2413.0786103714972,0.3059564613124759,0.5728358718932829,19.724232347104216,0.08580125328331058,5.803449170032687,0.11942219463077086,12303.072631553381,76.24996238027033,0.00018762312314684297,25.977826578383965,0.05365911204523216,0.009581801928725243,benign
